event,category,thread_id,n_nodes,depth,duration_min,veracity_normalized,is_rumour_normalized
charliehebdo-all-rnr-threads,rumours,553543369604210689,23,1,38.66666666666666,Unverified,
charliehebdo-all-rnr-threads,rumours,553544252563935234,15,1,3023.983333333333,False,
charliehebdo-all-rnr-threads,rumours,553544419602104320,20,1,18.7,False,
charliehebdo-all-rnr-threads,rumours,553544694765215745,15,1,34.483333333333334,Unverified,
charliehebdo-all-rnr-threads,rumours,553545906155712512,17,1,238.78333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553546029212389376,12,1,567.2833333333333,False,
charliehebdo-all-rnr-threads,rumours,553546063752478722,24,1,174.66666666666666,False,
charliehebdo-all-rnr-threads,rumours,553547270264979456,20,1,25.4,Unverified,
charliehebdo-all-rnr-threads,rumours,553547836517007360,17,1,297.1166666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553548567420628992,23,1,65.9,False,
charliehebdo-all-rnr-threads,rumours,553549686129561600,24,1,138.21666666666667,False,
charliehebdo-all-rnr-threads,rumours,553550301886955520,20,1,8.533333333333333,False,
charliehebdo-all-rnr-threads,rumours,553550448154910720,4,1,245.13333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553551225560764416,20,1,377.6,False,
charliehebdo-all-rnr-threads,rumours,553551286793416704,9,1,3768.116666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553551598954491904,9,1,20.466666666666665,Unverified,
charliehebdo-all-rnr-threads,rumours,553552293371871233,13,1,299.5833333333333,False,
charliehebdo-all-rnr-threads,rumours,553552825431883776,9,1,65.8,False,
charliehebdo-all-rnr-threads,rumours,553553244845522945,4,1,8.416666666666666,Unverified,
charliehebdo-all-rnr-threads,rumours,553553288625672192,24,1,44.18333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553553724548059137,12,1,305.21666666666664,Unverified,
charliehebdo-all-rnr-threads,rumours,553553813542797312,5,1,15.55,False,
charliehebdo-all-rnr-threads,rumours,553554351633858560,8,1,40.23333333333333,False,
charliehebdo-all-rnr-threads,rumours,553554585634496512,21,1,14.75,False,
charliehebdo-all-rnr-threads,rumours,553554835203956736,20,1,28.266666666666666,False,
charliehebdo-all-rnr-threads,rumours,553555600911925249,23,1,285.6166666666667,False,
charliehebdo-all-rnr-threads,rumours,553555979238129664,21,1,28.966666666666665,False,
charliehebdo-all-rnr-threads,rumours,553556060569862145,7,1,7.85,False,
charliehebdo-all-rnr-threads,rumours,553556643456507904,20,1,22.883333333333333,False,
charliehebdo-all-rnr-threads,rumours,553556844665659392,20,1,61.13333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553556984273072128,6,1,3.8333333333333335,False,
charliehebdo-all-rnr-threads,rumours,553557308937363458,33,1,69.16666666666667,False,
charliehebdo-all-rnr-threads,rumours,553557753558757376,21,1,17.866666666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553558131369062400,11,1,79.76666666666667,False,
charliehebdo-all-rnr-threads,rumours,553558385048944640,23,1,26.466666666666665,False,
charliehebdo-all-rnr-threads,rumours,553558513210105856,8,1,10.666666666666666,False,
charliehebdo-all-rnr-threads,rumours,553558982476828674,14,1,862.7,Unverified,
charliehebdo-all-rnr-threads,rumours,553559793940447234,29,1,1541.95,Unverified,
charliehebdo-all-rnr-threads,rumours,553561170637238272,32,1,1364.5333333333333,False,
charliehebdo-all-rnr-threads,rumours,553561452318322688,9,1,200.2333333333333,False,
charliehebdo-all-rnr-threads,rumours,553563668169125889,20,1,58.016666666666666,False,
charliehebdo-all-rnr-threads,rumours,553566026030272512,12,1,16.4,Unverified,
charliehebdo-all-rnr-threads,rumours,553566877956734976,9,1,36.63333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553572740125712385,9,1,45.68333333333333,False,
charliehebdo-all-rnr-threads,rumours,553572754746638337,12,1,284.3833333333333,False,
charliehebdo-all-rnr-threads,rumours,553573365798416385,21,1,7.15,False,
charliehebdo-all-rnr-threads,rumours,553574345235103746,12,1,198.63333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553574501964079104,20,1,41.333333333333336,False,
charliehebdo-all-rnr-threads,rumours,553575232867672064,13,1,32.38333333333333,False,
charliehebdo-all-rnr-threads,rumours,553575984054951936,10,1,78.9,False,
charliehebdo-all-rnr-threads,rumours,553576010898497536,20,1,238.91666666666663,False,
charliehebdo-all-rnr-threads,rumours,553576849943826432,24,1,40.3,False,
charliehebdo-all-rnr-threads,rumours,553578029751226369,20,1,35.4,False,
charliehebdo-all-rnr-threads,rumours,553579224402235393,26,1,79.7,False,
charliehebdo-all-rnr-threads,rumours,553580959661309952,21,1,17.866666666666667,False,
charliehebdo-all-rnr-threads,rumours,553585504093224962,20,1,46.05,Unverified,
charliehebdo-all-rnr-threads,rumours,553586781355278336,12,1,35.06666666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553586860334010368,20,1,3.0166666666666666,Unverified,
charliehebdo-all-rnr-threads,rumours,553586897168392192,13,1,677.6333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553587013409325058,35,1,241.01666666666668,Unverified,
charliehebdo-all-rnr-threads,rumours,553587167394791424,25,1,58.61666666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553587225901154304,24,1,21.58333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553587303172833280,22,1,45.15,Unverified,
charliehebdo-all-rnr-threads,rumours,553587329626292224,8,1,17.25,Unverified,
charliehebdo-all-rnr-threads,rumours,553587672137334785,28,1,40.68333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553587735613952001,8,1,404.51666666666665,Unverified,
charliehebdo-all-rnr-threads,rumours,553587861837328385,5,1,18.6,Unverified,
charliehebdo-all-rnr-threads,rumours,553588012752568321,16,1,147.31666666666666,Unverified,
charliehebdo-all-rnr-threads,rumours,553588053348843520,15,1,77.56666666666666,Unverified,
charliehebdo-all-rnr-threads,rumours,553588080964558849,6,1,160.71666666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553588178687655936,13,1,22.83333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553588374280601600,22,1,9.916666666666666,Unverified,
charliehebdo-all-rnr-threads,rumours,553588494661337089,44,1,127.33333333333331,Unverified,
charliehebdo-all-rnr-threads,rumours,553588760060125185,3,1,11.616666666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553588913747808256,11,1,15.683333333333334,Unverified,
charliehebdo-all-rnr-threads,rumours,553588946039746560,18,1,12.95,Unverified,
charliehebdo-all-rnr-threads,rumours,553588993993232384,21,1,7.083333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553589051044151296,9,1,53.81666666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553589055116836864,16,1,528.2166666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553589121776898048,27,1,22.166666666666668,False,
charliehebdo-all-rnr-threads,rumours,553589285342175232,10,1,8.25,False,
charliehebdo-all-rnr-threads,rumours,553589372084162560,6,1,38.71666666666667,False,
charliehebdo-all-rnr-threads,rumours,553589606307090432,20,1,44.1,Unverified,
charliehebdo-all-rnr-threads,rumours,553590459688570880,20,1,6.2,Unverified,
charliehebdo-all-rnr-threads,rumours,553590522800275456,7,1,184.83333333333331,False,
charliehebdo-all-rnr-threads,rumours,553590529548886016,12,1,52.81666666666667,Unverified,
charliehebdo-all-rnr-threads,rumours,553590653784195072,22,1,19.666666666666668,Unverified,
charliehebdo-all-rnr-threads,rumours,553590721207615488,24,1,40.48333333333333,Unverified,
charliehebdo-all-rnr-threads,rumours,553590835850514433,21,1,99.0,Unverified,
charliehebdo-all-rnr-threads,rumours,553590891852886019,4,1,14.683333333333334,Unverified,
charliehebdo-all-rnr-threads,rumours,553591259672379392,21,1,48.6,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552784600502915072,40,1,1254.0,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552784898743099392,10,1,6380.6,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552785391653494784,32,1,383.4333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552786116404072448,6,1,241.81666666666663,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552786299875520512,11,1,151.8,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552786340958715904,18,1,73.33333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552787144373460992,14,1,56.36666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552787144415404032,7,1,56.53333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552787321561812992,24,1,612.7,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552787361437057024,110,1,1971.7666666666669,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552787599031828480,6,1,42.96666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552787914271510529,7,1,273.9,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552788007603142656,15,1,753.95,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552788555584765952,29,1,144.18333333333334,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552788720236376064,9,1,185.06666666666663,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552789196906459136,5,1,122.16666666666669,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552789252690706432,18,1,499.01666666666665,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552789443644751872,20,1,13.883333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552789550238801920,11,1,610.0666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552789583260577792,15,1,1692.85,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552789886202175490,6,1,78.98333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552790565642067968,13,1,442.3333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552790598823186432,3,1,9.916666666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552790695036321793,15,1,240.7,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552791159232540673,9,1,438.23333333333335,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552791203432103937,22,1,9194.75,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552791332935434242,30,1,75.3,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552791414388424704,8,1,599.8666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552791678881660928,19,1,1390.4,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552791719272775680,26,1,239.85,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552791831390732289,24,1,218.08333333333331,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552793409438904321,21,1,25.133333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552793759210307584,18,1,119.7,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552794286849536001,22,1,112.46666666666668,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552794514424102913,16,1,50.48333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552794995942772736,21,1,331.0,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552795056080691200,5,1,30.6,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552795778922864640,24,1,493.1666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552795953301045248,9,1,397.8833333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552796269069209600,4,1,16.266666666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552796506642591744,21,1,82.58333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552796522904297472,35,1,1066.05,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552796619104866304,32,1,538.4333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552796625467621376,20,1,305.1166666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552796895513681920,5,1,91.03333333333332,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552797148975464448,23,1,28.066666666666663,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552797154692300800,301,1,4002.3166666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552797170295144449,9,1,238.9333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552797729504886784,29,1,278.76666666666665,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552797828977029120,17,1,492.3666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552798010196107264,8,1,2541.35,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552798016646942721,8,1,554.45,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552798310889566209,19,1,23.05,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552798640679702528,29,1,60.06666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552798832359374849,5,1,587.4,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552799100715167744,20,1,17.7,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552799606833430528,10,1,487.8833333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552799669521481728,11,1,135.9,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552800070199148544,29,1,237.36666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552800222553079809,12,1,2816.133333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552800223496790018,12,1,759.1,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552800290861510656,28,1,493.06666666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552801028262096896,38,1,1359.6,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552801115516186625,13,1,554.5833333333334,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552801667855695873,13,1,43.06666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552801724898226176,34,1,1031.25,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552801894092275712,21,1,1071.9166666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552801979861598208,65,1,13225.133333333331,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552802011733716992,30,1,316.06666666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552802098602319873,24,1,448.4666666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552802099331735552,94,1,429.03333333333336,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552802117908697088,18,1,14951.05,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552802515969138688,15,1,2734.233333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552802531672588288,7,1,356.68333333333334,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552802714816905216,12,1,339.43333333333334,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552803413583360001,8,1,204.08333333333331,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552803431702749184,11,1,900.0666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552803757864787968,4,1,1561.3166666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552803792618799106,28,1,283.2333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804175310901248,11,1,134.65,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804198161854464,9,1,211.3,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804301316579330,47,1,655.4,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804328319504384,21,1,46.21666666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804454773567488,26,1,4169.533333333334,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804491821854720,22,1,101.63333333333334,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804592988479488,7,1,145.41666666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804769241526272,12,1,206.38333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804784819154944,14,1,104.81666666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804810463117312,33,1,474.7166666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552804962158514176,23,1,4432.816666666667,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552805050620604418,51,1,608.4166666666666,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552805069956329472,23,1,3046.5,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552805169206157312,25,1,4276.15,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552805175874686977,28,1,43.3,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552805209424941058,3,1,14.133333333333333,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552805450350362625,37,1,1750.5,Unverified,
charliehebdo-all-rnr-threads,non-rumours,552805638024077312,20,1,180.36666666666667,Unverified,
