thread_id,n_bins,auc_M_base,M_final_base,peak_M_base,peak_t_base,runs_base,veracity_bucket
499691593985957888,2,1.675,1.95,1.95,0.55,20,unverified
499691638424608768,18,48.15,3.2,3.2,6.45,20,unverified
499691702660374528,428,6610.575,15.9,15.9,114.5,20,unverified
499691814358888448,257,1417.85,5.95,5.95,88.75,20,unverified
499692099005325312,78,202.025,3.05,3.05,32.3,20,unverified
499692589143298049,150,1191.9,8.55,8.55,57.35,20,unverified
499692788993511424,29,185.8,7.15,7.15,11.75,20,unverified
499692915954704384,1621,13928.65,8.8,8.8,172.6,20,unverified
499693137670205440,121,766.7,6.65,6.65,30.85,20,unverified
499693411503726592,2,5.05,6.2,6.2,1.0,20,unverified
499693751720501248,70,486.625,8.25,8.25,49.65,20,unverified
499694783691239424,4,25.425,11.1,11.1,2.3,20,unverified
499695028407922689,247,783.225,3.8,3.8,112.1,20,unverified
499695074855624704,31,116.2,4.25,4.25,10.7,20,unverified
499695460358311936,109,483.05,5.35,5.35,66.05,20,unverified
499695682476060673,23,66.1,3.3,3.3,5.9,20,unverified
499695918547861504,66,3180.05,52.15,52.15,32.6,20,unverified
499696137708658688,5,10.025,3.45,3.45,2.95,20,unverified
499696525808001024,34,321.775,11.55,11.55,23.6,20,unverified
499696550541795328,131,659.575,5.1,5.1,3.0,20,unverified
499696733979688961,31,209.775,9.05,9.05,24.25,20,unverified
499696744155062272,278,5594.85,21.7,21.7,157.0,20,unverified
499696948296028160,27,429.275,19.6,19.6,20.6,20,unverified
499697037156171776,45,420.525,12.5,12.5,32.6,20,unverified
499697194325114881,33,72.5,2.65,2.65,11.4,20,unverified
499697498072420352,207,1459.05,9.4,9.4,176.85,20,unverified
499697652385464320,2,4.125,5.3,5.3,0.95,20,unverified
499697729225105408,29,94.025,3.8,3.8,12.6,20,unverified
499697848737210369,6,13.55,3.1,3.1,2.1,20,unverified
499697887434248192,214,1311.475,6.95,6.95,112.4,20,unverified
499698311306043392,1311,5531.875,5.1,5.1,503.95,20,unverified
499698357397237762,194,831.375,4.65,4.65,55.05,20,unverified
499698366402789376,27,45.4,1.95,1.95,5.4,20,unverified
499698817567293440,14,58.35,5.35,5.35,8.3,20,unverified
499698825020592129,13,39.8,3.95,3.95,5.6,20,unverified
499698828845780993,15,75.675,6.15,6.15,6.75,20,unverified
499698964925796352,19,72.0,5.15,5.15,11.6,20,unverified
499699052389208065,125,570.05,5.5,5.5,60.9,20,unverified
499699107615997952,8,27.625,4.8,4.8,3.8,20,unverified
499699366660423680,79,390.3,5.55,5.55,36.35,20,unverified
499699435551866880,43,81.225,2.7,2.7,27.0,20,unverified
499699479688544257,20,47.15,3.25,3.25,11.45,20,false
499699779426066432,15,64.45,5.2,5.2,7.35,20,unverified
499699803576881152,10,41.375,5.3,5.3,4.3,20,unverified
499699989237747712,68,407.225,6.8,6.8,33.3,20,unverified
499700083265269763,72,214.825,3.55,3.55,36.75,20,unverified
499700209484828672,3,12.45,6.75,6.75,1.1,20,unverified
499700213792387073,3,6.075,3.15,3.15,0.3,20,unverified
499700279412281345,3,5.65,3.05,3.05,0.7,20,unverified
499700579527299073,363,2710.85,7.7,7.7,73.35,20,unverified
499700824432717824,42,104.8,3.3,3.3,20.05,20,unverified
499700838127120386,189,1407.45,7.95,7.95,48.9,20,unverified
499700861900435456,2,5.85,6.55,6.55,0.85,20,unverified
499701114195808257,17,89.6,5.75,5.75,2.1,20,unverified
499701408904798208,130,296.85,2.85,2.85,57.8,20,unverified
499701423135678464,570,1332.35,2.75,2.75,230.15,20,unverified
499701669437784064,8,30.65,6.55,6.55,5.8,20,unverified
499702134279913472,165,717.15,5.1,5.1,81.25,20,unverified
499702206455488513,3,3.625,2.15,2.15,0.9,20,unverified
499702384424022016,84,453.925,5.85,5.85,24.85,20,unverified
499702462865874944,43,367.625,9.85,9.85,25.45,20,unverified
499703033174179840,23,58.525,3.2,3.2,10.5,20,unverified
499703127193305088,7,16.925,3.25,3.25,1.95,20,unverified
499703128540061699,27,165.0,6.9,6.9,10.35,20,unverified
499703254637219841,33,69.125,3.95,3.95,29.95,20,unverified
499703369108553730,33,108.45,4.65,4.65,26.75,20,unverified
499703794805276672,5,18.35,5.7,5.7,3.0,20,unverified
499704241741520897,11,33.0,5.25,5.25,6.85,20,unverified
499704336935821314,8,13.9,2.75,2.75,4.25,20,unverified
499704416937975809,198,866.25,4.7,4.7,36.45,20,unverified
499704667195322368,36,156.375,5.9,5.9,29.55,20,unverified
499704780366036992,7,22.7,4.75,4.75,4.55,20,unverified
499705041238765568,30,96.25,4.35,4.35,21.15,20,unverified
499705042178691072,19,98.075,6.0,6.0,8.6,20,unverified
499705246642622465,5,21.075,6.4,6.4,2.55,20,unverified
499705269434085376,5,6.5,1.85,1.85,1.1,20,unverified
499705599454883840,14,33.575,3.0,3.0,4.8,20,unverified
499705746377150464,1,1.85,1.85,1.85,0.0,20,unverified
499705810076053504,264,1622.35,6.8,6.8,149.5,20,unverified
499705915227271168,10,20.975,2.7,2.7,3.25,20,unverified
499705963126202368,3,10.55,6.3,6.3,1.65,20,unverified
499706059691663360,7,16.95,3.25,3.25,1.95,20,unverified
499706065769201666,76,755.75,11.8,11.8,53.0,20,unverified
499706211093471232,330,1565.075,6.7,6.7,252.8,20,unverified
499706350759206912,478,2410.85,5.55,5.55,221.95,20,unverified
499706705354448897,32,168.925,6.15,6.15,10.45,20,false
499706791396392960,2,5.4,6.25,6.25,0.85,20,unverified
500069586063335424,25,76.125,5.05,5.05,19.15,20,unverified
500070108099002368,2,5.325,5.85,5.85,0.75,20,unverified
500070699768496128,495,3723.975,10.2,10.2,465.1,20,unverified
500071770192216065,137,976.75,8.35,8.35,54.0,20,unverified
500072098178813954,8,13.75,2.5,2.5,3.25,20,unverified
500072155166814209,18,29.75,2.95,2.95,13.2,20,unverified
500072334578159616,48,163.55,3.95,3.95,17.3,20,unverified
500072455931588611,9,32.85,6.35,6.35,7.1,20,unverified
500073002101665792,15,33.025,2.9,2.9,7.8,20,unverified
500073277273165824,42,88.625,2.85,2.85,18.45,20,unverified
500074069354905600,17,66.475,5.8,5.8,13.0,20,unverified
500160181184249856,230,611.4,2.95,2.95,58.45,20,unverified
500162426998755330,87,360.25,4.9,4.9,34.65,20,unverified
500163501961142275,65,159.85,3.0,3.0,24.05,20,unverified
500163615555878912,68,411.825,6.5,6.5,13.3,20,unverified
500165620835840000,2,5.875,6.55,6.55,0.85,20,unverified
500171743466901505,5,9.225,2.8,2.8,1.85,20,unverified
500175929902395392,1478,3080.45,2.55,2.55,617.7,20,unverified
500176026882678784,16,32.675,3.15,3.15,10.15,20,unverified
500176071476936704,16,67.1,6.3,6.3,11.85,20,unverified
500177556768034816,657,5625.15,9.85,9.85,462.65,20,unverified
500180625312083968,62,91.025,1.95,1.95,24.8,20,unverified
500180740127342592,223,654.925,3.4,3.4,87.1,20,unverified
500183912384319489,1509,7973.275,5.7,5.7,465.75,20,unverified
500186504279625728,38,57.475,2.0,2.0,15.55,20,unverified
500186818374270976,75,168.35,3.5,3.5,53.7,20,unverified
500189389855916032,37,112.2,4.35,4.35,24.9,20,unverified
500192488003354624,532,1667.45,4.25,4.25,361.65,20,unverified
500197999205965824,357,2073.525,6.4,6.4,138.15,20,unverified
500212911856295940,53,62.625,1.65,1.65,23.4,20,unverified
500213598149672960,51,104.175,3.7,3.7,39.9,20,unverified
500221671245377537,69,298.975,5.15,5.15,33.95,20,unverified
500224586064343040,87,209.75,3.7,3.7,71.8,20,unverified
500231335668383744,634,2519.8,4.0,4.0,7.3,20,unverified
500231484725161984,50,187.35,4.6,4.6,26.3,20,unverified
500234112054341632,2884,25600.6,11.15,11.15,2230.9,20,unverified
500234390723915776,68,722.575,13.05,13.05,46.65,20,unverified
500235112785924096,20,64.875,4.25,4.25,11.1,20,false
500236187395571713,12,34.925,4.4,4.4,7.6,20,unverified
500236774103605248,759,4042.55,6.7,6.7,490.2,20,unverified
500237448798949376,37,150.725,4.6,4.6,13.15,20,false
500239577387659265,619,1464.0,2.95,2.95,337.8,20,unverified
500240534481666049,21,38.175,2.7,2.7,11.55,20,unverified
500242061279637504,30,106.575,5.0,5.0,21.25,20,false
500246996163129344,281,1928.95,7.8,7.8,143.7,20,unverified
500247508195749888,1342,2076.1,1.9,1.9,471.0,20,unverified
500247666924986369,24,76.0,5.4,5.4,18.1,20,false
500249630664560640,387,2105.925,7.2,7.2,280.6,20,unverified
500251242124173312,6,20.225,4.3,4.3,1.45,20,false
500251503903662082,149,192.575,1.65,1.65,51.8,20,unverified
500251535943942145,14,31.775,2.8,2.8,4.8,20,false
500254607470518272,3,9.125,5.35,5.35,1.4,20,false
500254671337193474,20,35.25,2.05,2.05,3.8,20,unverified
500255282757632000,494,1990.2,4.5,4.5,141.1,20,unverified
500256984768475136,90,284.575,3.7,3.7,35.5,20,unverified
500257166478282752,822,2391.225,3.65,3.65,533.8,20,unverified
500258409988763649,10,21.45,3.15,3.15,6.35,20,false
500260514807947264,2,1.975,2.25,2.25,0.55,20,false
500263561298710528,93,412.525,5.8,5.8,72.0,20,unverified
500263680026869760,1469,7105.725,5.35,5.35,455.55,20,false
500264535471980544,574,1795.15,3.55,3.55,139.95,20,unverified
500265950667870209,7,18.325,3.8,3.8,3.9,20,unverified
500266427840864256,87,529.325,6.65,6.65,31.0,20,false
500266967102914560,15,40.025,3.45,3.45,6.05,20,unverified
500266977814790144,1628,6128.7,4.2,4.2,647.75,20,unverified
500269950876286976,3,10.375,6.0,6.0,1.35,20,unverified
500270055540916224,3565,17861.575,5.45,5.45,1132.55,20,unverified
500270284117925888,6,9.275,2.1,2.1,1.4,20,unverified
500270456830562305,4,4.075,1.65,1.65,1.05,20,unverified
500270780832174080,34,148.85,4.85,4.85,9.0,20,false
500271532279877632,593,3081.45,5.4,5.4,105.95,20,unverified
500272399867068416,7,11.075,2.2,2.2,2.3,20,unverified
500273257262886912,11,86.625,10.6,10.6,8.5,20,false
500274132756738048,358,685.65,2.8,2.8,254.45,20,unverified
500274697485824000,1025,4247.975,4.65,4.65,405.55,20,unverified
500275854434639872,692,2674.325,4.25,4.25,251.45,20,unverified
500276114011742208,29,106.575,4.35,4.35,12.1,20,unverified
500277301607542785,2,2.55,2.7,2.7,0.3,20,unverified
500277311652913152,41,93.55,2.6,2.6,8.85,20,unverified
500277382461530112,33,88.85,3.25,3.25,12.15,20,unverified
500277421506306048,10,34.4,4.15,4.15,2.8,20,unverified
500277472068263937,9,39.525,6.35,6.35,5.8,20,unverified
500277477986828288,12,15.775,2.15,2.15,7.1,20,unverified
500277481119956992,414,2715.475,7.8,7.8,239.9,20,unverified
500277526590423041,151,818.1,5.95,5.95,70.5,20,false
500277563072475136,11,31.275,3.8,3.8,4.4,20,false
500277625773121536,1,1.75,1.75,1.75,0.0,20,false
500277808883830784,39,139.425,4.45,4.45,21.35,20,false
500277854341697536,3,4.725,2.7,2.7,0.9,20,unverified
500277940253634561,2,4.825,5.2,5.2,0.55,20,false
500278045597368320,48,141.6,3.75,3.75,29.5,20,false
500278169828470784,132,982.9,8.15,8.15,43.15,20,false
500278365031370752,32,76.25,2.95,2.95,12.85,20,false
500278485001457664,1,2.05,2.05,2.05,0.0,20,false
500278858156085248,18,30.55,2.3,2.3,7.05,20,false
500278944881725440,180,506.45,3.25,3.25,73.55,20,false
500278978557804544,79,212.8,3.7,3.7,53.3,20,unverified
500279160795721728,1178,12815.025,11.6,11.6,556.85,20,false
500279189405433858,10,44.725,5.95,5.95,6.4,20,false
500279519455219712,244,856.725,3.7,3.7,33.1,20,false
500279571988877312,1,1.7,1.7,1.7,0.0,20,unverified
500280249629036544,33,126.575,4.75,4.75,12.95,20,false
500280422295937024,47,201.2,4.85,4.85,18.85,20,false
500280477920796672,305,2840.6,10.05,10.05,153.65,20,false
500280658665537537,25,92.45,7.35,7.35,23.2,20,false
500280809652514816,2199,7344.1,3.95,3.95,809.85,20,false
500280838710247424,39,314.825,8.95,8.95,18.45,20,false
500280847912955904,7,7.325,1.45,1.45,1.5,20,false
500281037486698498,29,131.3,5.7,5.7,19.1,20,unverified
500281094239817728,1152,2539.175,2.95,2.95,714.7,20,false
500281131057811456,34,189.775,6.05,6.05,6.5,20,false
500281856559161344,9,80.675,10.75,10.75,3.65,20,false
500282606316158976,47,82.1,2.15,2.15,16.7,20,unverified
500282674200604672,86,226.875,3.8,3.8,53.65,20,unverified
500283013541163008,10,43.8,5.25,5.25,2.85,20,unverified
500283291493494784,781,5343.575,7.3,7.3,302.8,20,false
500283314230419456,1028,3938.825,3.85,3.85,15.4,20,false
500283831803326464,5,5.9,2.0,2.0,1.95,20,false
500284377490665472,1,1.9,1.9,1.9,0.0,20,false
500284494201757696,733,7317.675,10.2,10.2,51.25,20,false
500284699546517505,64,250.025,4.3,4.3,18.55,20,false
500284699760427009,1786,6819.0,4.75,4.75,787.85,20,false
500284871541940225,7,14.1,3.05,3.05,3.8,20,false
500285282650832896,11,29.525,3.85,3.85,8.0,20,unverified
500285919539511296,25,124.275,5.8,5.8,12.3,20,false
500285938824908801,54,100.55,2.45,2.45,25.65,20,false
500285962342367232,150,1220.65,9.6,9.6,119.85,20,unverified
500286058664579072,299,2859.775,10.05,10.05,105.8,20,false
500286059918274561,2,4.8,5.1,5.1,0.4,20,false
500286293688193024,29,67.2,2.65,2.65,5.5,20,false
500286460210462720,1582,9028.45,10.1,10.1,1495.1,20,unverified
500286805720449025,71,223.1,3.6,3.6,27.55,20,false
500286865963245568,20,59.75,3.65,3.65,8.4,20,unverified
500286984162525184,81,330.925,4.95,4.95,37.05,20,false
500287224957898752,9,15.3,2.85,2.85,5.75,20,false
500287313256402945,3,3.675,1.95,1.95,0.3,20,false
500287479015292928,24,48.225,3.05,3.05,16.35,20,false
500287491182579712,162,904.45,6.3,6.3,82.65,20,false
500287538578587648,665,1848.375,3.65,3.65,499.75,20,false
500287595403022336,37,79.225,3.2,3.2,25.65,20,false
500287815734013952,19,102.7,6.0,6.0,4.55,20,false
500287857727377408,19,24.45,1.65,1.65,5.4,20,false
500288263320768512,4,7.675,3.25,3.25,1.9,20,false
500288349924782080,8,20.925,3.3,3.3,2.4,20,false
500288581081260032,44,64.0,1.85,1.85,15.8,20,false
500288693031419904,639,4941.2,8.05,8.05,121.15,20,unverified
500288971197263873,37,134.95,4.45,4.45,15.3,20,false
500289088285863936,46,143.875,4.35,4.35,32.65,20,unverified
500289154581008384,1445,3883.25,2.95,2.95,373.45,20,false
500289307257868288,761,3019.525,4.8,4.8,449.7,20,false
500290098647547904,16,82.225,5.9,5.9,6.45,20,unverified
500290456845299714,14,62.475,7.25,7.25,11.25,20,false
500290464621559808,56,220.6,5.55,5.55,41.35,20,false
500290867681587200,1,6.5,6.5,6.5,0.0,20,false
500290977798836225,20,96.625,5.5,5.5,4.95,20,false
500291116403789824,96,190.375,2.05,2.05,4.55,20,false
500292129802186752,18,36.95,2.8,2.8,8.2,20,unverified
500292202845982720,33,83.175,4.6,4.6,27.75,20,false
500292684192686080,18,43.4,3.1,3.1,8.9,20,unverified
500292806175236096,2,5.225,5.95,5.95,0.85,20,false
500292917957648384,2644,16484.05,6.8,6.8,612.05,20,false
500293392060780546,85,532.3,7.95,7.95,51.9,20,false
500293830827331584,2303,17679.2,7.8,7.8,202.2,20,unverified
500293872162205697,93,163.5,1.9,1.9,11.1,20,false
500294349872062464,714,2413.825,5.45,5.45,657.2,20,false
500294693356175360,153,646.175,5.1,5.1,81.7,20,false
500294803402137600,4,12.475,5.65,5.65,2.85,20,false
500295333486657536,177,1039.125,7.15,7.15,88.15,20,false
500295393301647360,50,102.9,2.8,2.8,28.2,20,false
500295570393542657,547,2837.475,8.5,8.5,515.15,20,unverified
500296080710705152,963,8575.45,9.3,9.3,347.4,20,false
500296090671796224,2097,7439.675,3.8,3.8,458.2,20,unverified
500296158476906496,3,7.575,5.65,5.65,1.85,20,false
500296369224310784,17,79.6,6.05,6.05,11.7,20,unverified
500296692713783298,43,203.5,6.1,6.1,25.05,20,false
500296988077076480,81,477.6,6.65,6.65,37.65,20,unverified
500297243371798528,120,1635.575,15.45,15.45,61.05,20,unverified
500297358908071936,141,1021.875,8.5,8.5,73.55,20,false
500298091627823104,73,415.475,6.4,6.4,24.1,20,false
500298315368390657,53,94.825,2.2,2.2,17.5,20,false
500298588992593920,4,10.1,4.35,4.35,2.05,20,false
500298752469770240,151,771.925,6.05,6.05,91.0,20,false
500298847550472194,18,157.725,11.15,11.15,9.35,20,false
500298981558063107,2047,15002.0,7.7,7.7,668.4,20,false
500299227969646592,126,663.35,5.8,5.8,34.4,20,unverified
500299904817049600,58,374.025,7.4,7.4,35.5,20,false
500300813835988992,398,1496.95,4.7,4.7,276.8,20,false
500301418406744064,377,1940.85,5.5,5.5,101.85,20,false
500301519854379008,47,71.1,2.55,2.55,32.9,20,false
500301870145880064,24,121.4,6.25,6.25,15.9,20,unverified
500302115458523136,13,16.775,1.7,1.7,3.45,20,false
500302383747194880,66,345.975,6.5,6.5,28.35,20,unverified
500302577557573632,24,44.65,2.75,2.75,19.1,20,unverified
500303238810574849,5,13.025,4.5,4.5,2.6,20,false
500303431928922113,322,1670.275,5.65,5.65,114.55,20,false
500303864495882240,4371,17521.425,4.2,4.2,556.5,20,unverified
500305514447003649,29,70.175,4.2,4.2,22.1,20,false
500306548841660416,745,5991.175,9.3,9.3,371.8,20,unverified
500306837103968257,651,4478.75,7.95,7.95,493.0,20,unverified
500307001629745152,85,392.7,6.0,6.0,56.05,20,false
500307273659318272,391,1421.5,3.85,3.85,79.6,20,unverified
500307863894786048,293,597.55,2.4,2.4,102.8,20,unverified
500308076004929537,13,46.875,4.75,4.75,6.15,20,false
500308546815131648,255,1338.475,6.15,6.15,143.0,20,unverified
500308574703452160,74,377.775,6.45,6.45,50.65,20,false
500308705083400193,22,79.75,4.55,4.55,11.25,20,false
500308708988301312,53,308.575,6.25,6.25,14.2,20,false
500309193526882306,210,891.7,4.8,4.8,95.25,20,false
500309222635360256,1871,13785.35,8.4,8.4,1221.25,20,false
500309381930844160,4,9.3,3.55,3.55,1.35,20,false
500309745350508545,34,109.875,4.0,4.0,19.25,20,false
500310127896199168,15,51.1,4.25,4.25,6.9,20,false
500311883669585920,38,157.25,5.1,5.1,22.4,20,unverified
500312651797233665,922,4219.425,4.95,4.95,329.85,20,unverified
500312670260957185,17,47.1,3.75,3.75,8.8,20,false
500313811195158528,25,82.95,3.75,3.75,7.2,20,unverified
500314545345552384,42,152.75,4.25,4.25,16.45,20,unverified
500314788610985984,18,24.85,1.85,1.85,6.8,20,unverified
500314823117115393,24,59.15,2.9,2.9,7.75,20,unverified
500315237375954944,538,2555.175,5.5,5.5,300.5,20,unverified
500315291168276480,23,57.725,3.05,3.05,8.7,20,false
500315532382707712,63,151.125,3.4,3.4,44.25,20,unverified
500315609171636225,188,1011.075,5.95,5.95,90.45,20,unverified
500315984910372864,2,4.4,5.9,5.9,1.0,20,unverified
500316005089181697,72,357.925,6.0,6.0,47.75,20,false
500316260081889282,5,16.775,5.4,5.4,3.65,20,unverified
500316380063748096,7,33.5,6.45,6.45,4.1,20,unverified
500317579060449280,1707,13640.2,8.35,8.35,391.75,20,unverified
500317687239966722,3,10.475,5.85,5.85,1.35,20,unverified
500318003024494596,1,5.95,5.95,5.95,0.0,20,unverified
500318336719134720,100,500.35,5.35,5.35,22.2,20,unverified
500318966422589440,28,90.6,4.0,4.0,12.5,20,unverified
500318980007948288,42,227.35,7.2,7.2,32.4,20,unverified
500319233558192128,24,58.075,2.8,2.8,6.55,20,unverified
500319675797209088,314,966.65,4.1,4.1,240.95,20,false
500319801344929795,914,3314.65,4.1,4.1,416.6,20,false
500320235841265665,46,217.925,5.45,5.45,17.25,20,unverified
500320286341099523,4,14.775,6.8,6.8,2.8,20,unverified
500320316602974210,36,169.5,6.05,6.05,26.15,20,unverified
500320616428601344,6,20.625,4.7,4.7,2.75,20,unverified
500320680810795009,170,318.3,2.2,2.2,48.1,20,false
500321184269881345,325,856.85,2.8,2.8,46.25,20,false
500322242296041473,1346,3407.025,3.1,3.1,645.3,20,unverified
